monument_id,asi_name,qid,style,architect,coord,match_method,match_score
ASI-00016,Basement of a Palace in Dannaika's Kamalapuram Bellary enclosure,,,,,no_candidates,0
ASI-00017,Basement of Queen's Palace in Zanana Kamalapuram Bellary enclosure,,,,,no_candidates,0
ASI-00018,Bhima's Gateway to East of Ganigiti Jain Kamalapuram Bellary Temple 44 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00019,Bhojansala of Pilgrims Feeding Place near Kamalapuram Bellary the Octagonal Pavilion on the Hampiroad,,,,,no_candidates,0
ASI-00020,Chanderasekara Temple Kamalapuram Bellary,,,,,no_candidates,0
ASI-00021,Domed Gateway to the East of the Citadel Kamalapuram Bellary,,,,,no_candidates,0
ASI-00022,(i) Elephant's Stable Kamalapuram Bellary (ii) Guards House close to Elephant's Stable,,,,,no_candidates,0
ASI-00023,(i) Hazara Ramachandra Temple Kamalapuram Bellary (ii) Basement of King's Audience Hall (iii) Throne Platform,,,,,no_candidates,0
ASI-00024,Jain temple with inscriptions North East of Kamalapuram Bellary Elephant's Stable,,,,,no_candidates,0
ASI-00025,Gnanagitte Jaina Temple Kamalapuram Bellary,,,,,no_candidates,0
ASI-00026,Large Public Bath or Tank Kamalapuram Bellary,,,,,no_candidates,0
ASI-00027,(i) Large Stone Trough,,,,,no_candidates,0
ASI-00028,Large Underground Temple Kamalapuram Bellary,,,,,no_candidates,0
ASI-00029,Lotus Mahal Pavilion Kamalapuram Bellary,,,,,no_candidates,0
ASI-00030,Mosque in Dannaik's enclosure Kamalapuram Bellary,,,,,no_candidates,0
ASI-00031,Muhammadan tomb & Dargah on the Road to Kamalapuram Bellary Hospet from Kamalapuram,,,,,no_candidates,0
ASI-00032,Muhammadan Watch tower in Dannaik's Kamalapuram Bellary Enclosure,,,,,no_candidates,0
ASI-00033,North Watch Tower in the Zenana Enclosure Kamalapuram Bellary,,,,,no_candidates,0
ASI-00034,Octagonal Bath Kamalapuram Bellary,,,,,no_candidates,0
ASI-00035,Octagonal Water Pavilion Kamalapuram Bellary,,,,,no_candidates,0
ASI-00036,Old Water Supply Scheme Kamalapuram Bellary,,,,,no_candidates,0
ASI-00037,Pattabhirama Temple Kamalapuram Bellary,,,,,no_candidates,0
ASI-00038,Queen's Bath Kamalapuram Bellary,,,,,low_confidence,30.43478261
ASI-00039,Ruined Bulidings of Minor Importance Kamalapuram Bellary,,,,,no_candidates,0
ASI-00040,Ruined Car Street in Front of Hasara Rama Kamalapuram Bellary Temple,,,,,low_confidence,23.91304348
ASI-00041,Ruined Tank to Northeast of Pattabhirama Kamalapuram Bellary Temple,,,,,no_candidates,0
ASI-00042,Southeast Watch tower in Zenana Enclosre Kamalapuram Bellary,,,,,low_confidence,22.22222222
ASI-00043,Two Pillars and Group of Mortar Wheels Kamalapuram Bellary Outside Zenana Enclosure,,,,,no_candidates,0
ASI-00044,Two small Siva Temples with inscriptions to Kamalapuram Bellary the east of Pattabhirama Temple,,,,,no_candidates,0
ASI-00045,(i) Water Pavilion in Zenana Enclosure Kamalapuram Bellary (ii) Guards House in Zenana Enclosure (iii) Walls and Gateways of the Zenana Enclosure (iv) Ranga Temple,,,,,no_candidates,0
ASI-00046,Water Tower of the city of Vijayanagar Kamalapuram Bellary,,,,,no_candidates,0
ASI-00047,Group of Sati Memorials & Isnidikeswara Kederampura Bellary 45 Sl.No. Name of the Monument / Site Locality District Temple,,,,,no_candidates,0
ASI-00048,Saraswati Temple Kederampura Bellary,,,,,no_candidates,0
ASI-00049,Krishna Temple Krishnapuram Bellary,,,,,no_candidates,0
ASI-00050,Linga Temple near Narsimha Statue Krishnapuram Bellary Badavilinga Temple,,,,,no_candidates,0
ASI-00051,Narasimha Statue Krishnapuram Bellary,,,,,no_candidates,0
ASI-00052,Prehistoric Anthropomorphic Figure Kumati Bellary,,,,,no_candidates,0
ASI-00053,Mallikarjuna Temple Kuruvatti Bellary,,,,,no_candidates,0
ASI-00054,Suryanarayana Temple Magala Bellary,,,,,no_candidates,0
ASI-00055,Kalleswarswamy Temple Mailara Bellary,,,,,no_candidates,0
ASI-00056,Soolai Well Malapannanagudi Bellary,,,,,no_candidates,0
ASI-00057,Inscriptions of Ashoka (Rock Edicts) Nittur Bellary,,,,,no_candidates,0
ASI-00058,Narasimha Swami Temple Rangapuram Bellary,,,,,no_candidates,0
ASI-00059,Parvati & Kartikeya Temples Sandur Bellary,,,,,no_candidates,0
ASI-00060,Saraswathy Temple Singanathana Halli Bellary,,,,,no_candidates,0
ASI-00061,Gopala Krishnaswami Temple Thimmalapur Bellary,,,,,no_candidates,0
ASI-00062,Siva's Temple Thimmalapur Bellary,,,,,no_candidates,0
ASI-00063,Ashokan Inscriptions (Rock Edicts) Udeogolam Bellary,,,,,no_candidates,0
ASI-00064,Achyutaraya (Triuvengalantha) Temple Venkatapuram Bellary,,,,,no_candidates,0
ASI-00065,Fort Gateway on the Talarigattu Road Venkatapuram Bellary,,,,,no_candidates,0
ASI-00066,Inscribed Vishnu Temple near Vitthala Venkatapuram Bellary Temple,,,,,no_candidates,0
ASI-00067,Jain Temple on the Hillside close to Vishnu Venkatapuram Bellary Temple,,,,,no_candidates,0
ASI-00068,Mandapa in a Field close to Talarigattu Road Venkatapuram Bellary,,,,,no_candidates,0
ASI-00069,Raghunatha Swami Temple Venkatapuram Bellary,,,,,no_candidates,0
ASI-00070,Ruined Tank Adjoining the Soolai Bazaar Venkatapuram Bellary,,,,,no_candidates,0
ASI-00071,Two Storeyed Mandapa Venkatapuram Bellary,,,,,no_candidates,0
ASI-00072,Vishnu Temple No.I close to north end of Venkatapuram Bellary Soolai Bazaar,,,,,no_candidates,0
ASI-00073,Vishnu Temple No.II close to the last Venkatapuram Bellary,,,,,no_candidates,0
ASI-00074,Vishnu Temple No.III facing South Gateway Venkatapuram Bellary of Vittala Temple,,,,,no_candidates,0
ASI-00075,(i) Vittala Temple,,,,,no_candidates,0
ASI-00076,Baihmani Tombs Ashtur Bidar,,,,,no_candidates,0
ASI-00077,Barid Shahi Tombs Bidar Bidar,,,,,no_candidates,0
ASI-00078,Bidar Fort Bidar Bidar,,,,,no_candidates,0
ASI-00079,Madrasa Mahmud Gawan Bidar Bidar,,,,,no_candidates,0
ASI-00080,Gulbargo Fort and Great Mosque in the fort Kalaburagi Kalaburagi,,,,,no_candidates,0
ASI-00081,Hafth Gumbad Tomb of Firoz shah Kalaburagi Kalaburagi 46 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00082,Ancient excavated site containing remains of Kanaganahali Kalaburagi Buddhist stupa,,,,,no_candidates,0
ASI-00083,Ancient Site Udchan(Also known Kalaburagi as Urchan),,,,,no_candidates,0
ASI-00084,Pre-Historic Site Hirebenakal Koppal (benkal),,,,,low_confidence,27.11864407
ASI-00085,Mahadev Temple Ittagi Koppal,,,,,no_candidates,0
ASI-00086,Ancient Mound Koppal Koppal,,,,,no_candidates,0
ASI-00087,Rock edicts of Asoka on two hillocks known Koppal Koppal as Gavimath and Palkigundu,,,,,no_candidates,0
ASI-00088,Ancient Mound Maski Raichur,,,,,no_candidates,0
ASI-00089,Maski Asokan Edict Maski Raichur,,,,,no_candidates,0
ASI-00090,Pre-Historic Site Evathalli Yadagir (Vibhutihalli),,,,,no_candidates,0
ASI-00091,Pre-Historic Site Rajankallur Yadagir,,,,,no_candidates,0
ASI-00013,List of Centrally Protected Monuments / Sites under the jurisdiction of Kerala (Thrissur Circle) Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00001,Mural Paintings (16-17th Century) on the Kochi Ernakulam walls of the Mattanchery Palace,,,,,no_candidates,0
ASI-00002,St. Francis Church Kochi Ernakulam,,,,,no_candidates,0
ASI-00003,Fort St. Angelo Kannur Kannur,,,,,no_candidates,0
ASI-00004,Tellicherry Fort Thalassery Kannur,,,,,no_candidates,0
ASI-00005,Bekal Fort Pallikere Kasargod,,,,,no_candidates,0
ASI-00006,Palghat (Palakkad) Fort (Yakkaradesam) Palakkad Palakkad,,,,,no_candidates,0
ASI-00007,Siva temple at Netrimangalam Pattambi Palakkad,,,,,no_candidates,0
ASI-00008,Remains of fort Thangassery Kollam,,,,,no_candidates,0
ASI-00009,Anjengo Fort Anjengo Thiruvananthapu- (Anchuthengu) ram,,,,,no_candidates,0
ASI-00010,Temples of Parasurama,,,,,no_candidates,0
ASI-00011,Rock cut cave together with adjacent area Vizhinjam Thiruvananthapu- comprised in survey plot nos. 402/10A-36/6 ram and 402/10A-35/7,,,,,no_candidates,0
ASI-00012,Siva templecomplex together with adjacent Chemmanthitta Thrissur area comprised in survey plot nos. 131/6,,,,,no_candidates,0
ASI-00013,29 Wooden Bracket Images on the outer wall Kadavallur Thrissur of the Srikoil of the Vishnu Temple at Kadavallur and other works of art in the same shrine 47 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00014,Siva Temple complex,,,,,no_candidates,0
ASI-00015,Mural Paintings (16th-17th century A.D.) on Thiruvanchikulam Thrissur the walls of the Siva temple of 10th-11th Century A.D.,,,,,no_candidates,0
ASI-00016,Mural paintings on the walls of Sriramaswami Triprayar Thrissur temple at Triprayar,,,,,no_candidates,0
ASI-00017,Siva Temple Complex Pallimannah Thrissur,,,,,no_candidates,0
ASI-00018,Mural paintings (16-17th cent AD.) on the Thrissur Thrissur walls of Ten-Kailasanatha (Vadakkunnatha)Temple,,,,,no_candidates,0
ASI-00019,Ariyannur Umbrellas,,,,,no_candidates,0
ASI-00020,Kudakkalluparambu,,,,,no_candidates,0
ASI-00021,Burial Cave of Chovannur Chovannur Thrissur,,,,,no_candidates,0
ASI-00022,Burial Caveof Eyyal Eyyal Thrissur,,,,,no_candidates,0
ASI-00023,Burial Cave of Kandanassery Kandanassery Thrissur,,,,,no_candidates,0
ASI-00024,Burial Cave of Kattakampal Kattakampal Thrissur,,,,,no_candidates,0
ASI-00025,Burial Cave of Kakkad Kakkad Thrissur,,,,,no_candidates,0
ASI-00026,Siva Temple Avittathur Thrissur,,,,,no_candidates,0
ASI-00027,Jain temple Kidanganad Wayanad,,,,,no_candidates,0
ASI-00028,Vishnu Temple (Vishnugudi) Nadavayal Village Wayanad,,,,,no_candidates,0
ASI-00029,Janardana Temple Mananthavadi Wayanad 48,,,,,no_candidates,0
ASI-00014,List of Centrally Protected Monuments / Sites under the jurisdiction of Ladakh (U.T.) (Leh Mini-Circle) Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00001,Rock cut Four Armed Bodhi Satava Mulbekh Kargil,,,,,no_candidates,0
ASI-00002,Sculpture at Drass Drass Kargil,,,,,no_candidates,0
ASI-00003,Buddhist Monastery Lamayuru Leh,,,,,no_candidates,0
ASI-00004,Buddhist Monastery Lakir Leh,,,,,no_candidates,0
ASI-00005,Buddhist Monasteries Alchi Leh,,,,,no_candidates,0
ASI-00006,Buddhist Gumpha Phyang Leh,,,,,no_candidates,0
ASI-00007,Ancient Palace at Leh Leh Leh,,,,,no_candidates,0
ASI-00008,Old Castle (Tsemo Hill) Leh Leh,,,,,no_candidates,0
ASI-00009,Stupa Tiserru Shestang Leh,,,,,no_candidates,0
ASI-00010,Ancient Palace including Shrine Shey Leh,,,,,no_candidates,0
ASI-00011,Hamis Gumpha Hemis Leh,,,,,no_candidates,0
ASI-00012,Ancient Gumpha Thiksey Leh,,,,,no_candidates,0
ASI-00013,Shrine of four Lords Gon-Khang (Tsemo Hill) Leh Leh,,,,,no_candidates,0
ASI-00014,Ancient Gonpa Complex Wanla Leh,,,,,no_candidates,0
ASI-00015,Rangdum Monastery (Shadup Rangdum Kargil Dzamlinggyan) 49,,,,,no_candidates,0
ASI-00015,List of Centrally Protected Monuments / Sites under the jurisdiction of Madhya Pradesh (Bhopal Circle and Jabalpur Circle) Bhopal Circle Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00001,Jain Temples 1 to 5 Budhichan-deri Ashok Nagar,,,,,no_candidates,0
ASI-00002,Bada Madarasa Chanderi Ashok Nagar,,,,,no_candidates,0
ASI-00003,Badal Mahal gateway Chanderi Ashok Nagar,,,,,no_candidates,0
ASI-00004,Battisi Baodi Chanderi Ashok Nagar,,,,,no_candidates,0
ASI-00005,Chanderi Fort Chanderi Ashok Nagar,,,,,no_candidates,0
ASI-00006,Jama Masjid Chanderi Ashok Nagar,,,,,no_candidates,0
ASI-00007,Kati Ghati Chanderi Ashok Nagar,,,,,no_candidates,0
ASI-00008,Koshak Mahal Chanderi Ashok Nagar,,,,,no_candidates,0
ASI-00009,Nizam-ud-din's family Tomb Chanderi Ashok Nagar,,,,,no_candidates,0
ASI-00010,Shahjadi ka Roza Chanderi Ashok Nagar,,,,,no_candidates,0
ASI-00011,Monastery Kadwaha Ashok Nagar,,,,,no_candidates,0
ASI-00012,Temples 2 to 7 Kadwaha Ashok Nagar,,,,,no_candidates,0
ASI-00013,Andhakuan Group of Temples Thoban Ashok Nagar,,,,,no_candidates,0
ASI-00014,Gargaj and Mahadev Ghat Group of Temples Thoban Ashok Nagar,,,,,no_candidates,0
ASI-00015,Hanuman Marhi Group of Temples Thoban Ashok Nagar,,,,,no_candidates,0
ASI-00016,Hori Ki Marhia Group of Temples Thoban Ashok Nagar,,,,,no_candidates,0
ASI-00017,Kuti Group of Temples Thoban Ashok Nagar,,,,,no_candidates,0
ASI-00018,Sitamarhi Group of Temple Thoban Ashok Nagar,,,,,no_candidates,0
ASI-00019,Fort Ater Bhind,,,,,no_candidates,0
ASI-00020,Brick Temples (two) Kherat Bhind,,,,,no_candidates,0
ASI-00021,Open Air Museum Kherat Bhind,,,,,no_candidates,0
ASI-00022,Kamlapati Mahal and adjoining area Bhopal Bhopal,,,,,no_candidates,0
ASI-00023,Ahukhana site and the compound wall and Ahukhana Burhanpur the pavilion and tank,,,,,no_candidates,0
ASI-00024,Idgah,,,,,no_candidates,0
ASI-00025,Mahadeo Temple with its compound near the Asirgarh Burhanpur inspection Bunglow 50 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00026,The whole fort,,,,,no_candidates,0
ASI-00027,Tomb of Shah Numa Asirgarh Burhanpur,,,,,no_candidates,0
ASI-00028,Bibi Sahib's Masjid Burhanpur Burhanpur,,,,,no_candidates,0
ASI-00029,Churiwalonki Masjid,,,,,no_candidates,0
ASI-00030,Dome of Adil Shah Faruki Burhanpur Burhanpur,,,,,no_candidates,0
ASI-00031,Dome of Shah Nawaz Khan Burhanpur Burhanpur,,,,,no_candidates,0
ASI-00032,Raja's Chhatri near Bordha Ghat at Burhanpur Burhanpur Burhanpur,,,,,no_candidates,0
ASI-00033,The palace situated in the fort Burhanpur Burhanpur,,,,,no_candidates,0
ASI-00034,Tomb of Nadir Shah Burhanpur Burhanpur,,,,,no_candidates,0
ASI-00035,Tomb of Shah Shuja Burhanpur Burhanpur,,,,,no_candidates,0
ASI-00036,Hammam Khana Chowk Mohalla Burhanpur,,,,,no_candidates,0
ASI-00037,Mahal Gurara palaces or building on both Mahal Gurara Burhanpur sides of the Gurara river and two masonry dams in the river,,,,,no_candidates,0
ASI-00038,Temple of the Chandella period built mostly Bharauli Datia of Granite,,,,,low_confidence,24.09638554
ASI-00039,Bir Singh Palace Datia Datia,,,,,no_candidates,0
ASI-00040,Rock inscription of Asoka Gujjara Datia,,,,,low_confidence,28.57142857
ASI-00041,Sidheshwar Temple Nemawar Dewas,,,,,no_candidates,0
ASI-00042,Unfinished Temple Nemawar Dewas,,,,,low_confidence,41.86046512
ASI-00043,Buddhist caves 1 to 7 Bagh Dhar,,,,,no_candidates,0
ASI-00044,Bhojshala and Kamal Maula's mosque Dhar Dhar,,,,,no_candidates,0
ASI-00045,Lat ki masjid Dhar Dhar,,,,,no_candidates,0
ASI-00046,Alamgir Gate Mandu Dhar,,,,,no_candidates,0
ASI-00047,Ancient Hindu Baodi Mandu Dhar,,,,,no_candidates,0
ASI-00048,Andheri Baodi Mandu Dhar,,,,,no_candidates,0
ASI-00049,Ashrafi Mahal Mandu Dhar,,,,,no_candidates,0
ASI-00050,"Baz Bahadur""s Palace Mandu Dhar",,,,,no_candidates,0
ASI-00051,Bhagwania Gate Mandu Dhar,,,,,no_candidates,0
ASI-00052,Bhangi Gate Mandu Dhar,,,,,no_candidates,0
ASI-00053,Caravan Sarai Mandu Dhar,,,,,no_candidates,0
ASI-00054,Champa Baodi Mandu Dhar,,,,,no_candidates,0
ASI-00055,"Chistikhan""s Mahal Mandu Dhar",,,,,no_candidates,0
ASI-00056,Chor Kot Mandu Dhar,,,,,no_candidates,0
ASI-00057,Chorkot Mosque Mandu Dhar,,,,,no_candidates,0
ASI-00058,Daika Mahal Mandu Dhar,,,,,no_candidates,0
ASI-00059,Daike Chhoti Behen ka Mahal Mandu Dhar,,,,,no_candidates,0
ASI-00060,"Darya Khan""s Tomb Mandu Dhar",,,,,no_candidates,0
ASI-00061,Delhi Gate Mandu Dhar,,,,,no_candidates,0
ASI-00062,Dharmashalla Mandu Dhar,,,,,no_candidates,0
ASI-00063,Dilawarkhan's Mosque Mandu Dhar,,,,,no_candidates,0
ASI-00064,Ek-khamba Mahal Mandu Dhar,,,,,no_candidates,0
ASI-00065,Gada Shah Palace Mandu Dhar,,,,,no_candidates,0
ASI-00066,Gada Shah Shop Mandu Dhar,,,,,no_candidates,0
ASI-00067,Gadi Darwaza Mandu Dhar,,,,,no_candidates,0
ASI-00068,Hammam Mandu Dhar,,,,,no_candidates,0
ASI-00069,Hathi Gate Mandu Dhar 51 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00070,Hathi Mahal Mandu Dhar,,,,,no_candidates,0
ASI-00071,Hindola Mahal Mandu Dhar,,,,,no_candidates,0
ASI-00072,Hoshang’s tomb Mandu Dhar,,,,,no_candidates,0
ASI-00073,Jahangirupur gate Mandu Dhar,,,,,no_candidates,0
ASI-00074,Jahaz Mahal Mandu Dhar,,,,,no_candidates,0
ASI-00075,Jali Mahal Mandu Dhar,,,,,no_candidates,0
ASI-00076,Jama Masjid Mandu Dhar,,,,,no_candidates,0
ASI-00077,Kapoor Talao and the ruins on its bank Mandu Dhar,,,,,no_candidates,0
ASI-00078,Lal Bag Mandu Dhar,,,,,no_candidates,0
ASI-00079,Lal bungalow Mandu Dhar,,,,,no_candidates,0
ASI-00080,Lohani caves Mandu Dhar,,,,,no_candidates,0
ASI-00081,Lohani Gate Mandu Dhar,,,,,no_candidates,0
ASI-00082,Mahmud's tomb Mandu Dhar,,,,,no_candidates,0
ASI-00083,Malik Moghi's Tomb Mandu Dhar,,,,,no_candidates,0
ASI-00084,Mosque near Sopi tank Mandu Dhar,,,,,low_confidence,21.73913043
ASI-00085,Mosque near Tarapur Gate Mandu Dhar,,,,,no_candidates,0
ASI-00086,Mosque noth-west of Darya Khan's Tomb Mandu Dhar,,,,,no_candidates,0
ASI-00087,Nahar Jharoka Mandu Dhar,,,,,no_candidates,0
ASI-00088,Nahar Jharokha compound Mandu Dhar,,,,,no_candidates,0
ASI-00089,Nameless Tomb Mandu Dhar,,,,,no_candidates,0
ASI-00090,Neelkanth Mandu Dhar,,,,,no_candidates,0
ASI-00091,Rampol gate and the mosque opposite to it Mandu Dhar,,,,,no_candidates,0
ASI-00092,Roopmati Pavilion Mandu Dhar,,,,,no_candidates,0
ASI-00093,Royal palace Mandu Dhar,,,,,no_candidates,0
ASI-00094,Ruins on the west of Rewa Kund Mandu Dhar,,,,,no_candidates,0
ASI-00095,Sat Kothari cave Mandu Dhar,,,,,no_candidates,0
ASI-00096,Somati kund Mandu Dhar,,,,,no_candidates,0
ASI-00097,Songarh Gate Mandu Dhar,,,,,no_candidates,0
ASI-00098,Tarapur Gate Mandu Dhar,,,,,no_candidates,0
ASI-00099,Taveli Mahal Mandu Dhar,,,,,no_candidates,0
ASI-00100,Tomb and mosque attached Mandu Dhar,,,,,no_candidates,0
ASI-00101,Tomb north of Alamgir gate Mandu Dhar,,,,,no_candidates,0
ASI-00102,Tomb north of Daryakhan's tomb Mandu Dhar,,,,,no_candidates,0
ASI-00103,Tower of Victory Mandu Dhar,,,,,low_confidence,31.11111111
ASI-00104,Tripolia gate Mandu Dhar,,,,,no_candidates,0
ASI-00105,Ujali Baodi Mandu Dhar,,,,,no_candidates,0
ASI-00106,Water Palace Mandu Dhar,,,,,low_confidence,32.09876543
ASI-00107,Water Palace Sadalpur Dhar,,,,,no_candidates,0
ASI-00108,Rock cut temple Wasvi Dhar,,,,,no_candidates,0
ASI-00109,Mahadeva Temple Amrol Gwalior,,,,,no_candidates,0
ASI-00110,Tomb of Abul Fazal Antri Gwalior,,,,,no_candidates,0
ASI-00111,Tomb of Mohammad Ghaus Ghauspura Gwalior,,,,,no_candidates,0
ASI-00112,Gwalior fort: (i) Bada Mahal or Hindola gate,,,,,no_candidates,0
ASI-00113,Tomb of Tansen and two Mosque,,,,,no_candidates,0
ASI-00114,Ancient Site Pawaya Gwalior,,,,,no_candidates,0
ASI-00115,Tila Monument Pawaya Gwalior,,,,,no_candidates,0
ASI-00116,Old Mughal Fort Joga Harda,,,,,no_candidates,0
ASI-00117,Amleshwar alias Mamleshwar group of Godadpura Khandwa temples including Kleshwar temple (Onkar Mandhata),,,,,no_candidates,0
ASI-00118,Chaubis Avtar Temple with its content Mandhata Khandwa,,,,,no_candidates,0
ASI-00119,Chandsuraj Gateway Mandhata Khandwa,,,,,no_candidates,0
ASI-00120,Siddhesvara or Siddhnath Temple Mandhata Khandwa,,,,,no_candidates,0
ASI-00121,Excavated site Kasrawad Khargone,,,,,no_candidates,0
ASI-00122,Chaubara Dera Khargone Khargone,,,,,no_candidates,0
ASI-00123,Jain temple 1 to 3 Khargone Khargone,,,,,no_candidates,0
ASI-00124,Temples of Mahakaleshwar 1 and 2 Khargone Khargone,,,,,no_candidates,0
ASI-00125,Temple of Nilkanteshwar Khargone Khargone,,,,,no_candidates,0
ASI-00126,An old sarai Raverkhedi Khargone,,,,,low_confidence,18.84057971
